baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid,anatomyid,anatomy
254825888,"",625186,103194399,6209,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Choline Chloride,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254825889,"",625186,103194399,6209,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Choline Chloride,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826268,"",625186,103567551,6479523,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Azlocillin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826269,"",625186,103567551,6479523,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Azlocillin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826270,"",625186,123087788,2882,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Cromolyn,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826271,"",625186,123087788,2882,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Cromolyn,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826274,"",625186,103217374,56208,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Sarafloxacin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826275,"",625186,103217374,56208,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Sarafloxacin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826276,"",625186,103202919,4636,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Oxymetazoline,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826277,"",625186,103202919,4636,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Oxymetazoline,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826278,"",625186,103166276,38409,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Tienilic acid,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826279,"",625186,103166276,38409,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Tienilic acid,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826286,"",625186,123083185,77999,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Rosiglitazone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826287,"",625186,123083185,77999,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Rosiglitazone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826711,"",625186,103258899,56069,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",(R)-Bicalutamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826712,"",625186,103258899,56069,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",(R)-Bicalutamide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826713,"",625186,103292864,4235,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Moclobemide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826714,"",625186,103292864,4235,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Moclobemide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826717,"",625186,103179577,72474,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Grepafloxacin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826718,"",625186,103179577,72474,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Grepafloxacin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826719,"",625186,103770828,443943,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Halcinonide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826720,"",625186,103770828,443943,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Halcinonide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826721,"",625186,103192563,5991,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Ethinyl Estradiol,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826722,"",625186,103192563,5991,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Ethinyl Estradiol,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826723,"",625186,103194727,57363,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Finasteride,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826724,"",625186,103194727,57363,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Finasteride,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826725,"",625186,103585278,444254,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Precose,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826726,"",625186,103585278,444254,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Precose,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826727,"",625186,103712397,657255,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))","(1S,2R)-2-(octylamino)-1-[4-(propan-2-ylthio)phenyl]-1-propanol",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826728,"",625186,103712397,657255,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))","(1S,2R)-2-(octylamino)-1-[4-(propan-2-ylthio)phenyl]-1-propanol",ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826729,"",625186,103175225,4781,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Phenylbutazone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254826730,"",625186,103175225,4781,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Phenylbutazone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827139,"",625186,103556901,2723,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Chloroxylenol,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827140,"",625186,103556901,2723,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Chloroxylenol,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827141,"",625186,103621816,5745,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Cortisone Acetate,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827142,"",625186,103621816,5745,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Cortisone Acetate,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827143,"",625186,103388855,5353853,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Oxiconazole,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827144,"",625186,103388855,5353853,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Oxiconazole,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827145,"",625186,103306370,5335,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Sulfaphenazole,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827146,"",625186,103306370,5335,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Sulfaphenazole,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827147,"",625186,103176121,243,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Benzoic Acid,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827148,"",625186,103176121,243,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Benzoic Acid,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827149,"",625186,123087792,42008,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Cefmetazole,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827150,"",625186,123087792,42008,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Cefmetazole,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827155,"",625186,103318474,1367,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",1-Aminobenzotriazole,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827156,"",625186,103318474,1367,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",1-Aminobenzotriazole,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827157,"",625186,104240364,6915744,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Rulide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827158,"",625186,104240364,6915744,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Rulide,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827159,"",625186,104234229,5743,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Dexamethasone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827566,"",625186,104234229,5743,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Dexamethasone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827567,"",625186,103519121,4197,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Milrinone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827568,"",625186,103519121,4197,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Milrinone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827569,"",625186,103193678,2366,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Betahistine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827570,"",625186,103193678,2366,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Betahistine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827571,"",625186,103203672,59768,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Esmolol,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827572,"",625186,103203672,59768,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Esmolol,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827573,"",625186,103292969,4409,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Nabumetone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827574,"",625186,103292969,4409,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Nabumetone,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827575,"",625186,103189284,2118,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Alprazolam,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827576,"",625186,103189284,2118,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Alprazolam,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827577,"",625186,123089405,444034,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Dihydroergocristine mesylate,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827578,"",625186,123089405,444034,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Dihydroergocristine mesylate,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827579,"",625186,134437966,5039,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Ranitidine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827580,"",625186,134437966,5039,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Ranitidine,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827583,"",625186,242610449,9920327,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Agri-Mek,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827584,"",625186,242610449,9920327,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Agri-Mek,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827585,"",625186,103391063,6518171,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",(S)-2-(2-benzoylphenylamino)-3-(4-(2-(methyl(pyridin-2-yl)amino)ethoxy)phenyl)propanoic acid,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827586,"",625186,103391063,6518171,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",(S)-2-(2-benzoylphenylamino)-3-(4-(2-(methyl(pyridin-2-yl)amino)ethoxy)phenyl)propanoic acid,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827992,"",625186,103164209,4184,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Mianserin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827993,"",625186,103164209,4184,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Mianserin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827994,"",625186,103598676,451415,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,IC50,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Aclarubicin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
254827995,"",625186,103598676,451415,2064,"",Confirmatory,20240503,0,0,Unspecified,P04626,Ki,"",ChEMBL,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",Aclarubicin,ERBB2 - erb-b2 receptor tyrosine kinase 2 (human),/gene/2064,2.7.10.1,P04626,9606,"","","",""
