AID,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,AID_type,PUBCHEM_ACTIVITY_SCORE,activity_added,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,IC50 (mm),Selectivity,Inhibition (%),Ki (mm),Kd (mm),Activity (%),Standard Value,Standard Units,Activity Comment,Data Validity Comment,pKd_min,pKd_max,pIC50_min,pIC50_max,Type,Action,Reference (PubMed ID),IC50,Target Accession(s),Ligand,Target,IC50 Qualifier,Enzyme Activity [1],Enzyme Activity [2],Average Enzyme Activity,Panel ID,Panel Name,Panel Target,%Inhibition,High Concentration (5 x IC50),Low Concentration (IC50 / 2),Qualifier,% Degradation,Kd Qualifier,Kd,qualifier,pKi,Activity Qualifier,EC50 Qualifier,EC50,target_name
1806610,471698537,155242991,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.024,IC50,,0.024,0,0,0,0,0,,,,,,,,,,,,24,P04626,BDBM557875,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698537,155242991,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.04,IC50,,0.04,0,0,0,0,0,,,,,,,,,,,,40,P04626,BDBM557875,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698524,155243031,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,1.3,IC50,,1.3,0,0,0,0,0,,,,,,,,,,,,1300,P04626,BDBM557861,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698524,155243031,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.47,IC50,,0.47,0,0,0,0,0,,,,,,,,,,,,470,P04626,BDBM557861,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698520,155243032,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.02,IC50,,0.02,0,0,0,0,0,,,,,,,,,,,,20,P04626,BDBM557857,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698520,155243032,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.14,IC50,,0.14,0,0,0,0,0,,,,,,,,,,,,140,P04626,BDBM557857,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698521,155243033,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,3.2,IC50,,3.2,0,0,0,0,0,,,,,,,,,,,,3200,P04626,BDBM557858,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698521,155243033,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.039,IC50,,0.039,0,0,0,0,0,,,,,,,,,,,,39,P04626,BDBM557858,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698519,155243034,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.26,IC50,,0.26,0,0,0,0,0,,,,,,,,,,,,260,P04626,BDBM557856,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698519,155243034,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,4.5,IC50,,4.5,0,0,0,0,0,,,,,,,,,,,,4500,P04626,BDBM557856,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698523,155243035,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.3,IC50,,0.3,0,0,0,0,0,,,,,,,,,,,,300,P04626,BDBM557860,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698523,155243035,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.35,IC50,,0.35,0,0,0,0,0,,,,,,,,,,,,350,P04626,BDBM557860,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698528,155243063,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.91,IC50,,0.91,0,0,0,0,0,,,,,,,,,,,,910,P04626,BDBM557866,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698528,155243063,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.71,IC50,,0.71,0,0,0,0,0,,,,,,,,,,,,710,P04626,BDBM557866,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698528,155243063,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.13,IC50,,0.13,0,0,0,0,0,,,,,,,,,,,,130,P04626,BDBM557866,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698530,155243064,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0095,IC50,,0.0095,0,0,0,0,0,,,,,,,,,,,,9.5,P04626,BDBM557868,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698530,155243064,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.017,IC50,,0.017,0,0,0,0,0,,,,,,,,,,,,17,P04626,BDBM557868,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698530,155243064,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.036,IC50,,0.036,0,0,0,0,0,,,,,,,,,,,,36,P04626,BDBM557868,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698529,155243065,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.1,IC50,,0.1,0,0,0,0,0,,,,,,,,,,,,100,P04626,BDBM557867,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698529,155243065,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.2,IC50,,0.2,0,0,0,0,0,,,,,,,,,,,,200,P04626,BDBM557867,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698529,155243065,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.4,IC50,,0.4,0,0,0,0,0,,,,,,,,,,,,400,P04626,BDBM557867,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698531,155243066,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.16,IC50,,0.16,0,0,0,0,0,,,,,,,,,,,,160,P04626,BDBM557869,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698531,155243066,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.079,IC50,,0.079,0,0,0,0,0,,,,,,,,,,,,79,P04626,BDBM557869,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698531,155243066,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.6,IC50,,0.6,0,0,0,0,0,,,,,,,,,,,,600,P04626,BDBM557869,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698538,155243075,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.29,IC50,,0.29,0,0,0,0,0,,,,,,,,,,,,290,P04626,BDBM557876,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698538,155243075,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.15,IC50,,0.15,0,0,0,0,0,,,,,,,,,,,,150,P04626,BDBM557876,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698538,155243075,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.44,IC50,,0.44,0,0,0,0,0,,,,,,,,,,,,440,P04626,BDBM557876,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698543,155243124,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.52,IC50,,0.52,0,0,0,0,0,,,,,,,,,,,,520,P04626,BDBM557881,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698543,155243124,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.27,IC50,,0.27,0,0,0,0,0,,,,,,,,,,,,270,P04626,BDBM557881,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698543,155243124,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.76,IC50,,0.76,0,0,0,0,0,,,,,,,,,,,,760,P04626,BDBM557881,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698513,155280255,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.03,IC50,,0.03,0,0,0,0,0,,,,,,,,,,,,30,P04626,BDBM557850,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698513,155280255,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.025,IC50,,0.025,0,0,0,0,0,,,,,,,,,,,,25,P04626,BDBM557850,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698513,155280255,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.047,IC50,,0.047,0,0,0,0,0,,,,,,,,,,,,47,P04626,BDBM557850,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698512,155280356,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0032,IC50,,0.0032,0,0,0,0,0,,,,,,,,,,,,3.2,P04626,BDBM557849,"Receptor tyrosine-protein kinase erbB-2 [1-780,'GSP',781-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698512,155280356,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0091,IC50,,0.0091,0,0,0,0,0,,,,,,,,,,,,9.1,P04626,BDBM557849,"Receptor tyrosine-protein kinase erbB-2 [1-775,'VC',777-1255]",,,,,,,,,,,,,,,,,,,,
1806610,471698512,155280356,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0071,IC50,,0.0071,0,0,0,0,0,,,,,,,,,,,,7.1,P04626,BDBM557849,"Receptor tyrosine-protein kinase erbB-2 [1-775,'YVMA',776-1255]",,,,,,,,,,,,,,,,,,,,
1574931,440112052,155512047,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.212,IC50,=,0.212,0,0,0,0,0,212,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1633241,440112790,155512535,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.064,IC50,=,0.064,0,0,0,0,0,64,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1633241,440113599,155513061,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.054,IC50,=,0.054,0,0,0,0,0,54,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1532892,440114942,155513959,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0096,IC50,=,0.0096,0,0,0,0,0,9.6,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1574931,440130748,155524215,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.209,IC50,=,0.209,0,0,0,0,0,209,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1574931,440136017,155527677,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.225,IC50,=,0.225,0,0,0,0,0,225,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1574931,440144278,155533092,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.078,IC50,=,0.078,0,0,0,0,0,78,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1584366,440149221,155536330,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.037,IC50,=,0.037,0,0,0,0,0,37,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1574931,440152182,155538283,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.067,IC50,=,0.067,0,0,0,0,0,67,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1609523,440157826,155540854,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,2.28,IC50,=,2.28,0,0,0,0,0,2280,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1609523,440157832,155540856,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,6.96,IC50,=,6.96,0,0,0,0,0,6960,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1574931,440162380,155542715,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.054,IC50,=,0.054,0,0,0,0,0,54,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1532892,440163067,155543012,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0021,IC50,=,0.0021,0,0,0,0,0,2.1,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1574931,440185869,155552106,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.471,IC50,=,0.471,0,0,0,0,0,471,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1574931,440203910,155559257,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.158,IC50,=,0.158,0,0,0,0,0,158,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1633241,440211385,155562216,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.104,IC50,=,0.104,0,0,0,0,0,104,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1535443,440217628,155564719,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.059,IC50,=,0.059,0,0,0,0,0,59,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1574931,440217712,155564756,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.09,IC50,=,0.09,0,0,0,0,0,90,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1574931,440222080,155566440,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.448,IC50,=,0.448,0,0,0,0,0,448,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1679035,461555426,155814900,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.254,IC50,=,0.254,0,0,0,0,0,254,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1804976,441610617,155926698,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.0168,IC50,,0.0168,0,0,0,0,0,,,,,,,,,,,,16.8,P04626,BDBM471613,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1804976,441610618,155926699,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.00584,IC50,,0.00584,0,0,0,0,0,,,,,,,,,,,,5.84,P04626,BDBM471614,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1652202,442050272,156012318,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0157,IC50,=,0.0157,0,0,0,0,0,15.7,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1805507,447113327,156905942,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,2.3,IC50,,2.3,0,0,0,0,0,,,,,,,,,,,,2300,P04626,BDBM494868,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1805507,447113328,156905943,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,1.5,IC50,,1.5,0,0,0,0,0,,,,,,,,,,,,1500,P04626,BDBM494869,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1805507,447113329,156905944,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,1.8,IC50,,1.8,0,0,0,0,0,,,,,,,,,,,,1800,P04626,BDBM494870,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1805507,447113330,156905945,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,1.5,IC50,,1.5,0,0,0,0,0,,,,,,,,,,,,1500,P04626,BDBM494871,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1805507,447113331,156905946,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.52,IC50,,0.52,0,0,0,0,0,,,,,,,,,,,,520,P04626,BDBM494872,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1805507,447113332,156905947,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.3,IC50,,0.3,0,0,0,0,0,,,,,,,,,,,,300,P04626,BDBM494873,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1805507,447113334,156905948,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.59,IC50,,0.59,0,0,0,0,0,,,,,,,,,,,,590,P04626,BDBM494875,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1805507,447113336,156905949,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,0.19,IC50,,0.19,0,0,0,0,0,,,,,,,,,,,,190,P04626,BDBM494877,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1805507,447113390,156905960,Active,confirmatory,,"Compounds with any of Ki, IC50, Kd, or EC50 activity value <= 10uM are labeled as ""Active"".",,3.4,IC50,,3.4,0,0,0,0,0,,,,,,,,,,,,3400,P04626,BDBM494931,Receptor tyrosine-protein kinase erbB-2,,,,,,,,,,,,,,,,,,,,
1718898,461547108,162624208,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0104,IC50,=,0.0104,0,0,0,0,0,10.4,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1718898,461544522,162624257,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.012,IC50,=,0.012,0,0,0,0,0,12,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461514806,162643202,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.05,IC50,=,0.05,0,0,0,0,0,50,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461516923,162644681,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.014,IC50,=,0.014,0,0,0,0,0,14,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461517437,162645045,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.055,IC50,=,0.055,0,0,0,0,0,55,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461518006,162645452,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.321,IC50,=,0.321,0,0,0,0,0,321,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461519332,162646427,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0045,IC50,=,0.0045,0,0,0,0,0,4.5,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461519866,162646814,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.014,IC50,=,0.014,0,0,0,0,0,14,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461520227,162647070,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.026,IC50,=,0.026,0,0,0,0,0,26,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1730856,461522320,162648529,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.0073,IC50,=,0.0073,0,0,0,0,0,7.3,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461527121,162651821,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.014,IC50,=,0.014,0,0,0,0,0,14,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461527613,162652174,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.013,IC50,=,0.013,0,0,0,0,0,13,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
1676531,461529019,162653183,Active,confirmatory,,Compounds with activity <= 10uM or explicitly reported as active by ChEMBL are flagged as active in this PubChem assay presentation.,,0.023,IC50,=,0.023,0,0,0,0,0,23,nM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,erbB-2
